tBodyAcc-std()-X,tBodyAcc-mad()-X,tBodyAcc-max()-X,tBodyAcc-sma(),tGravityAcc-mean()-X,tGravityAcc-max()-X,tGravityAcc-min()-X,tGravityAcc-energy()-X,tBodyAccJerk-entropy()-X,tBodyAccJerk-entropy()-Y,tBodyAccJerk-entropy()-Z,tBodyAccMag-mean(),tBodyAccMag-sma(),tGravityAccMag-mean(),tGravityAccMag-sma(),tBodyAccJerkMag-sma(),tBodyAccJerkMag-entropy(),fBodyAcc-mean()-X,fBodyAcc-std()-X,fBodyAcc-mad()-X,fBodyAcc-sma(),fBodyAcc-entropy()-X,fBodyAcc-entropy()-Y,fBodyAcc-entropy()-Z,fBodyAccJerk-entropy()-X,fBodyAccJerk-entropy()-Y,fBodyAccJerk-entropy()-Z,fBodyAccMag-entropy(),fBodyBodyAccJerkMag-entropy(),"angle(X,gravityMean)",Activity
-0.63313536,-0.6238043,-0.92520798,-0.4673472,-0.041699844,-0.091058425,-0.11339119,-0.82686368,-0.23270115,0.040662221,-0.14278803,-0.51842779,-0.51842779,-0.51842779,-0.51842779,-0.85561065,-0.024993608,-0.74175973,-0.59792408,-0.69546198,-0.52310733,-0.0044360996,0.24152176,0.1337695,-0.36131492,0.044567017,-0.27270496,0.17207902,-0.22219618,0.27208294,6
-0.63732529,-0.64364219,-0.87814885,-0.30104549,-0.18770377,-0.091207307,-0.36104164,-0.90455893,0.037542988,0.28880404,-0.097064337,-0.36210824,-0.36210824,-0.36210824,-0.36210824,-0.82366323,0.13827868,-0.78254802,-0.59362341,-0.72581267,-0.55237842,-0.029005054,0.22494435,0.015443231,-0.30172587,0.10615776,-0.18898099,0.1313183,-0.15542519,0.37879154,6
-0.80390335,-0.82688969,-0.83056066,-0.64040975,-0.35145953,-0.23357869,-0.36185847,-0.98216808,-0.22885871,-0.10468883,-0.46408378,-0.67636425,-0.67636425,-0.67636425,-0.67636425,-0.94306581,-0.32750005,-0.82682765,-0.79528766,-0.83270098,-0.75893311,-0.10461616,-0.24101254,-0.055648699,-0.7585198,-0.57464283,-0.63764992,-0.15238405,-0.8612167,0.50238617,6
-0.75599409,-0.7675366,-0.71708111,-0.59627409,-0.33939193,-0.35176655,-0.36185847,-0.98113244,-0.030379768,0.1702134,1.045365e-05,-0.63496006,-0.63496006,-0.63496006,-0.63496006,-0.85112159,0.12353851,-0.77764042,-0.74773772,-0.75908596,-0.69752856,0.010984817,0.075439892,0.027709822,-0.23972497,-0.28363441,-0.32092994,0.059523282,-0.36617515,0.49453529,6
-0.59939182,-0.66410777,-0.71708111,0.0098121886,-0.36048,-0.35176655,-0.55514798,-0.9797757,0.37065781,0.45000159,0.33563244,-0.062945893,-0.062945893,-0.062945893,-0.062945893,-0.56428225,0.50716138,-0.62167946,-0.59077718,-0.62975444,-0.17092637,0.3665561,0.5682634,0.27992368,0.16476859,0.54028383,0.21872174,0.3649981,0.19254267,0.50873322,6
-0.59641047,-0.6318195,-0.86629617,0.27477038,-0.57349604,-0.36339946,-0.70993531,-0.96519669,0.35508381,0.33677066,0.056350638,0.29483896,0.29483896,0.29483896,0.29483896,-0.62540929,0.478213,-0.60838922,-0.59163789,-0.59479157,-0.25662904,0.36938503,0.4906483,0.27598681,0.13813831,0.5374287,0.14259944,0.44020127,0.17679454,0.66828427,6
-0.91966606,-0.93798609,-0.86629617,-0.43106889,-0.74182101,-0.68315372,-0.71024001,-0.93320926,-0.17393158,0.0075384853,-0.45425783,-0.33101576,-0.33101576,-0.33101576,-0.33101576,-0.92047767,-0.13556151,-0.90611827,-0.92560766,-0.90176742,-0.67533699,-0.24696611,-0.1578496,-0.026122227,-0.4358503,-0.45740273,-0.50376129,0.037778826,-0.36021288,0.79297021,6
-0.97739515,-0.97843806,-0.92048585,-0.87605438,-0.75672502,-0.8177253,-0.71024001,-0.92691522,-0.52742279,-0.30241914,-0.64285561,-0.84935162,-0.84935162,-0.84935162,-0.84935162,-0.97568945,-0.63284063,-0.97590839,-0.97788126,-0.97569669,-0.88810246,-0.79121256,-0.12122083,-0.81351333,-0.94369895,-0.93912029,-1.0,-0.13604918,-0.940965,0.79692828,6
-0.98569313,-0.98739438,-0.92994293,-0.95709545,-0.75607738,-0.8177253,-0.70250277,-0.92726915,-0.55021616,-0.70491858,-0.70544689,-0.95078066,-0.95078066,-0.95078066,-0.95078066,-0.98420696,-0.69314424,-0.98176325,-0.98756086,-0.98399161,-0.96952362,-0.81726864,-0.6347423,-0.86879874,-0.90272368,-1.0,-1.0,-0.64343351,-0.940965,0.79739372,6
-0.99549458,-0.99580191,-0.93775406,-0.98954416,-0.75875146,-0.822801,-0.70250277,-0.92589132,-0.74826155,-0.80663598,-0.8613194,-0.98981335,-0.98981335,-0.98981335,-0.98981335,-0.99420976,-0.89472336,-0.99356756,-0.99653259,-0.99484293,-0.99252725,-1.0,-0.90474776,-1.0,-1.0,-1.0,-1.0,-0.90701426,-1.0,0.79917435,6
-0.99458009,-0.99523716,-0.93775406,-0.99037443,-0.75643925,-0.82113745,-0.70197237,-0.92709147,-0.73721977,-0.84773001,-0.7491888,-0.99056014,-0.99056014,-0.99056014,-0.99056014,-0.99250833,-0.92031804,-0.99230658,-0.99579669,-0.99462891,-0.99356291,-1.0,-0.90474776,-1.0,-1.0,-1.0,-1.0,-0.90701426,-1.0,0.79725696,6
-0.9931253,-0.99358885,-0.93651022,-0.99116062,-0.75507694,-0.82113745,-0.69884244,-0.92779747,-0.65005204,-0.79304645,-0.74084071,-0.9923007,-0.9923007,-0.9923007,-0.9923007,-0.99000829,-0.87375972,-0.99141608,-0.99390879,-0.99219719,-0.9930001,-0.90731609,-0.94487044,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.79641242,6
-0.32828019,-0.40487495,-0.154731,-0.21544088,0.94530277,0.88005207,0.96074833,0.85197487,0.59459227,0.64967063,0.59061887,-0.22455962,-0.22455962,-0.22455962,-0.22455962,-0.28942433,0.76891201,-0.26090491,-0.35670701,-0.18577076,-0.13011955,0.53890549,0.52872027,0.20977135,0.66513672,0.56372869,0.13152159,0.62905856,0.48492597,-0.77370661,1
-0.22920689,-0.27676408,-0.154731,-0.1227357,0.941113,0.87317213,0.95340699,0.8410625,0.71457854,0.67409786,0.51535132,-0.12650269,-0.12650269,-0.12650269,-0.12650269,-0.13850122,0.76029218,-0.15111525,-0.26219727,-0.093833857,-0.020327183,0.57323615,0.58784329,0.38095218,0.52277955,0.54213217,0.29439645,0.63849215,0.43822479,-0.76716315,1
-0.27515786,-0.34134109,-0.17555904,-0.16197771,0.9463639,0.88473147,0.95340699,0.8547949,0.71300832,0.69578211,0.5624351,-0.16010001,-0.16010001,-0.16010001,-0.16010001,-0.19435478,0.68884301,-0.23040737,-0.29352234,-0.18726899,-0.084777206,0.68156074,0.45925872,0.29908859,0.66760221,0.63526221,0.19649049,0.58095666,0.44137229,-0.75741393,1
-0.22992354,-0.28288214,-0.15277282,-0.063473349,0.95244515,0.88473147,0.96273657,0.8706566,0.63148382,0.68274291,0.65323892,-0.07351308,-0.07351308,-0.07351308,-0.07351308,-0.12948008,0.73080107,-0.15132288,-0.26312557,-0.13929525,0.026677266,0.67835496,0.53384892,0.47845774,0.67809745,0.50468259,0.36330691,0.5273381,0.40829089,-0.76253431,1
-0.22657692,-0.23952593,-0.15277282,-0.020750206,0.94712514,0.88234561,0.96076124,0.85674401,0.50554816,0.80717339,0.57877833,-0.04949205,-0.04949205,-0.04949205,-0.04949205,-0.1598686,0.74302548,-0.22580363,-0.22680227,-0.14829663,0.0019527902,0.47439289,0.66400301,0.50876953,0.55442652,0.70569082,0.40185365,0.60380805,0.51019853,-0.76396808,1
-0.22453699,-0.25062407,-0.073476094,-0.049866654,0.94574875,0.87717278,0.96076124,0.85313658,0.68266575,0.7564417,0.6037296,-0.077394435,-0.077394435,-0.077394435,-0.077394435,-0.2060086,0.67134959,-0.29042868,-0.19997071,-0.21628038,-0.061872711,0.5667839,0.60527587,0.34675965,0.43660405,0.52779536,0.40599907,0.43978974,0.48455399,-0.76618572,1
-0.23395567,-0.28295901,-0.073476094,-0.07745435,0.95021213,0.87895496,0.96667248,0.86479559,0.75325446,0.68183555,0.53932196,-0.09549311,-0.09549311,-0.09549311,-0.09549311,-0.1466642,0.69530366,-0.16356217,-0.26347693,-0.12532373,-0.029184565,0.64045258,0.57767394,0.46167778,0.66139115,0.58928407,0.37826077,0.57500847,0.51969074,-0.77667683,1
-0.24708664,-0.30468299,-0.20929089,-0.10138463,0.94913033,0.87912691,0.96117913,0.86197819,0.66779251,0.75196154,0.55717753,-0.11344328,-0.11344328,-0.11344328,-0.11344328,-0.097063034,0.73981781,-0.18777314,-0.27172376,-0.068654895,-0.035432982,0.38312209,0.57889649,0.38706511,0.6265589,0.61046747,0.38667448,0.60637395,0.43225078,-0.78422533,1
-0.3530986,-0.39527374,-0.29039716,-0.14859591,0.94691727,0.87654171,0.95787983,0.85618709,0.72431662,0.65090847,0.41613865,-0.1696296,-0.1696296,-0.1696296,-0.1696296,-0.28756092,0.69045091,-0.2749068,-0.38657078,-0.26088506,-0.11471639,0.52973064,0.53066422,0.38178857,0.5718566,0.59295317,0.27205558,0.44493725,0.33628378,-0.7601763,1
-0.26294183,-0.30989024,-0.068582605,-0.10640881,0.94686993,0.87538079,0.96270813,0.85605712,0.69615574,0.69254665,0.47635835,-0.10747234,-0.10747234,-0.10747234,-0.10747234,-0.16292627,0.74320734,-0.23624459,-0.27364908,-0.19372297,-0.027540945,0.49038189,0.6688098,0.44133872,0.60063994,0.70382,0.31750554,0.5923194,0.43796065,-0.76411341,1
-0.2607049,-0.31677571,-0.068582605,-0.13333154,0.9454189,0.87538079,0.96171457,0.8522717,0.61015806,0.62257015,0.49915397,-0.12980293,-0.12980293,-0.12980293,-0.12980293,-0.2019714,0.7127854,-0.20511072,-0.28372378,-0.17532176,-0.07978481,0.49672918,0.55797767,0.40864268,0.62122546,0.55997351,0.34229688,0.41744465,0.41528241,-0.76548846,1
-0.23902985,-0.28254589,-0.091285176,-0.10477303,0.94193674,0.87181197,0.95376412,0.84320045,0.62471008,0.60853623,0.61516284,-0.10480876,-0.10480876,-0.10480876,-0.10480876,-0.15146378,0.79092963,-0.1707477,-0.2675901,-0.20652259,-0.049012769,0.56446786,0.46821327,0.4266123,0.62091647,0.6256768,0.35540978,0.45820788,0.40537327,-0.76460055,1
-0.20097415,-0.2431469,-0.091285176,-0.063314299,0.93746757,0.86906632,0.95275431,0.83159392,0.61362785,0.74337141,0.66350344,-0.063225767,-0.063225767,-0.063225767,-0.063225767,-0.12198932,0.75497018,-0.19711314,-0.20242093,-0.14296293,-0.051205685,0.45515462,0.542967,0.42018919,0.62123349,0.62500366,0.38565687,0.55141271,0.34802308,-0.76024173,1
-0.16865626,-0.20513366,-0.00081842088,-0.0010553308,0.93719527,0.87263433,0.95275431,0.83089034,0.61333629,0.68157703,0.62730944,-0.017610633,-0.017610633,-0.017610633,-0.017610633,-0.10161814,0.75908933,-0.23666293,-0.14326479,-0.14997455,0.005736468,0.65133103,0.50133394,0.47523384,0.65297424,0.60133058,0.37744279,0.53430147,0.50917576,-0.75288184,1
-0.20842457,-0.24560393,-0.00081842088,-0.022468802,0.94782306,0.88764409,0.95564078,0.85862047,0.6729734,0.72445439,0.62501128,-0.035592505,-0.035592505,-0.035592505,-0.035592505,-0.051890081,0.76910156,-0.21376697,-0.20627066,-0.15801782,0.023680767,0.64835542,0.65229057,0.59966818,0.64757213,0.75100913,0.43290682,0.62671402,0.38154617,-0.75597648,1
-0.22054434,-0.27237038,-0.074992302,-0.053494999,0.95736507,0.88908035,0.96774916,0.88357718,0.67942592,0.74356837,0.54236473,-0.062178356,-0.062178356,-0.062178356,-0.062178356,-0.055646508,0.80217789,-0.1400821,-0.25456565,-0.081330049,0.034573219,0.64590171,0.68103208,0.46802967,0.6860613,0.77060412,0.27802708,0.50963674,0.49127978,-0.76399734,1
-0.20551618,-0.26988985,-0.074992302,-0.056379852,0.95473147,0.88908035,0.96367366,0.87666171,0.72371922,0.68998581,0.46168749,-0.072821245,-0.072821245,-0.072821245,-0.072821245,-0.086796765,0.80189819,-0.16044156,-0.22392465,-0.11978134,0.0086720805,0.65914907,0.43636669,0.48174375,0.69476292,0.61169706,0.41469235,0.51676963,0.41885954,-0.76801471,1
-0.24864532,-0.30697872,-0.11495339,-0.068276892,0.94502756,0.88010356,0.95769745,0.85127808,0.72861307,0.62863087,0.51481713,-0.089840429,-0.089840429,-0.089840429,-0.089840429,-0.11413474,0.79344087,-0.1459075,-0.29312949,-0.14389652,0.025773071,0.54280583,0.60021121,0.57999424,0.698923,0.49416333,0.38093748,0.63009743,0.55580877,-0.76947723,1
-0.30312548,-0.35661754,-0.17806678,-0.095751198,0.9433439,0.87458005,0.95769745,0.84687434,0.64415754,0.60186308,0.52759818,-0.11313628,-0.11313628,-0.11313628,-0.11313628,-0.098014076,0.84413596,-0.21723827,-0.33997374,-0.1621018,-0.0091057087,0.53517977,0.63546726,0.49855744,0.59228843,0.62888453,0.37941639,0.58109249,0.45102411,-0.77673604,1
-0.36323752,-0.42562455,-0.27832842,-0.20249803,0.94864827,0.87816668,0.96157546,0.86070566,0.5648458,0.56332273,0.5679797,-0.20671579,-0.20671579,-0.20671579,-0.20671579,-0.15230543,0.79097448,-0.19953205,-0.44057116,-0.28972939,-0.053228133,0.6176296,0.54691415,0.25781171,0.52239091,0.65432361,0.29598272,0.55114217,0.39704562,-0.78696273,1
-0.18344442,-0.24908019,0.032522048,-0.044668533,0.9564181,0.88664463,0.96883594,0.88108116,0.57298668,0.61607633,0.58154722,-0.046277939,-0.046277939,-0.046277939,-0.046277939,-0.096391431,0.77328537,-0.13906724,-0.2015629,-0.050727813,0.026764485,0.68211406,0.6686159,0.54971361,0.6522099,0.71693794,0.345664,0.57511343,0.46296308,-0.76418507,1
-0.11171737,-0.15888711,0.032522048,-0.011597699,0.95149993,0.8854505,0.95310541,0.86823533,0.64088325,0.66850246,0.63421971,-0.0067882519,-0.0067882519,-0.0067882519,-0.0067882519,-0.07225395,0.80041562,-0.042235154,-0.14057312,-0.053579001,0.042409983,0.70802579,0.53083787,0.34816648,0.60643221,0.64248707,0.32207113,0.56980608,0.53878655,-0.75699771,1
-0.1393703,-0.17215078,0.022736869,-0.056920865,0.93851389,0.88316066,0.94866336,0.83438739,0.67129156,0.52642787,0.52424837,-0.044258164,-0.044258164,-0.044258164,-0.044258164,-0.10687664,0.76222465,-0.10160818,-0.15468407,-0.018982429,-0.036300796,0.75817164,0.41832157,0.45963718,0.69099271,0.63679274,0.24450637,0.58412283,0.40588765,-0.75073949,1
-0.17123888,-0.21756005,0.022736869,-0.049153661,0.93447152,0.8663568,0.94866336,0.82383499,0.69013268,0.5656861,0.48356488,-0.041734145,-0.041734145,-0.041734145,-0.041734145,-0.049040264,0.81366102,-0.10138669,-0.20036871,-0.14328823,0.049997497,0.63309299,0.70100664,0.38957759,0.72740237,0.80146455,0.38454844,0.58305301,0.53333816,-0.74996259,1
-0.2372253,-0.28678502,-0.066363686,-0.070727463,0.93776033,0.86989396,0.95110648,0.83235857,0.71082888,0.63236507,0.52421846,-0.083892745,-0.083892745,-0.083892745,-0.083892745,-0.1137836,0.76222465,-0.2253875,-0.24188591,-0.18570672,0.0235602,0.7217517,0.75724141,0.43401797,0.73039135,0.76013009,0.40905157,0.62496454,0.61481392,-0.75120873,1
-0.2514616,-0.28502298,-0.15851726,-0.043306159,0.93861575,0.86989396,0.95110648,0.83457756,0.69652707,0.7050916,0.62749678,-0.070705961,-0.070705961,-0.070705961,-0.070705961,-0.087147945,0.81658898,-0.20094001,-0.27228351,-0.14254567,0.036781571,0.69982855,0.76841119,0.45217432,0.64023429,0.77738233,0.30151649,0.62157046,0.54196427,-0.75218118,1
-0.23004356,-0.27299243,-0.11001058,-0.04510824,0.94075878,0.88003559,0.95466474,0.8401486,0.65066355,0.78498132,0.58941341,-0.069540692,-0.069540692,-0.069540692,-0.069540692,-0.14261311,0.75355228,-0.17324885,-0.25356882,-0.11796059,0.060062648,0.7370229,0.63876278,0.5144302,0.67135894,0.75924946,0.33236881,0.54539833,0.45311431,-0.7619169,1
-0.19810732,-0.24664501,-0.019153476,-0.075059617,0.95022231,0.88649664,0.95547642,0.86489209,0.67884693,0.61709316,0.52211075,-0.086942954,-0.086942954,-0.086942954,-0.086942954,-0.20374475,0.74960333,-0.17090554,-0.2089881,-0.1579722,-0.054838838,0.57720581,0.54048299,0.43861167,0.63291178,0.61797631,0.26834285,0.51366937,0.44360145,-0.77319853,1
-0.19869979,-0.25326747,-0.019153476,-0.054231809,0.9568354,0.88649664,0.97340828,0.88217135,0.57249015,0.63138561,0.46442799,-0.064423256,-0.064423256,-0.064423256,-0.064423256,-0.088474992,0.76469104,-0.17194118,-0.20945091,-0.10721631,0.019253026,0.67621734,0.50031464,0.47356171,0.68246985,0.7285233,0.35432145,0.59860559,0.43453109,-0.77733154,1
-0.2469644,-0.29952615,-0.085914526,-0.042613154,0.95367537,0.8830456,0.96862127,0.87387233,0.68790823,0.72256329,0.58995279,-0.046465246,-0.046465246,-0.046465246,-0.046465246,-0.046028879,0.83395353,-0.16095451,-0.28363584,-0.17987459,0.053105636,0.60552194,0.53100915,0.32184049,0.69702886,0.7747881,0.38296967,0.57083233,0.48868615,-0.77943645,1
-0.2739845,-0.31344003,-0.21304722,-0.060869031,0.95226274,0.88192907,0.96570391,0.87016777,0.77819576,0.66090188,0.54619155,-0.066594317,-0.066594317,-0.066594317,-0.066594317,-0.085681968,0.80640656,-0.23835425,-0.28844704,-0.20273958,0.009645401,0.54408223,0.77106069,0.48318298,0.49651016,0.69178642,0.31847371,0.4511774,0.4924738,-0.77000474,1
-0.29396729,-0.33507341,-0.19884218,-0.089186604,0.94715881,0.88192907,0.95842022,0.85684005,0.59711934,0.63150363,0.48805783,-0.10472185,-0.10472185,-0.10472185,-0.10472185,-0.1108178,0.79481391,-0.16439515,-0.3520274,-0.18983829,-0.009185514,0.54698537,0.61389189,0.5077259,0.56248857,0.74185111,0.36575831,0.50280831,0.44123831,-0.7560886,1
-0.31223717,-0.36468787,-0.19884218,-0.13689145,0.94365045,0.87501694,0.95842022,0.84766611,0.52348459,0.57063043,0.50714456,-0.14610056,-0.14610056,-0.14610056,-0.14610056,-0.1494498,0.78463148,-0.23748236,-0.34397247,-0.18116221,-0.045303939,0.53094061,0.65923081,0.34581566,0.64809643,0.69963776,0.28710212,0.49493229,0.39560538,-0.75778247,1
-0.17845378,-0.25050718,0.14787012,-0.023573535,0.94214757,0.8888057,0.94045396,0.84398839,0.59980105,0.7225574,0.58144568,-0.028582068,-0.028582068,-0.028582068,-0.028582068,-0.012743439,0.83899582,-0.13697476,-0.19535064,-0.070558517,0.07918204,0.71776455,0.64306383,0.54836714,0.67110901,0.76336303,0.51381493,0.58272601,0.51533546,-0.75507581,1
-0.22179285,-0.27555723,0.03235224,-0.11221695,0.93159584,0.86740799,0.94045396,0.81642377,0.69716766,0.72660855,0.50924263,-0.11131172,-0.11131172,-0.11131172,-0.11131172,-0.13280349,0.75211457,-0.14030599,-0.25631243,-0.14896229,-0.01840925,0.78615798,0.43720964,0.4664909,0.72282079,0.62997951,0.3201271,0.4983702,0.42927695,-0.74751728,1
-0.25253682,-0.29052284,0.03235224,-0.11834339,0.9412032,0.87494868,0.95062198,0.8413158,0.78936224,0.5237605,0.44564321,-0.12637248,-0.12637248,-0.12637248,-0.12637248,-0.16651819,0.76018267,-0.18988189,-0.2786188,-0.2246001,-0.05546391,0.54104311,0.49130496,0.39054095,0.60899822,0.62736966,0.34261659,0.50637202,0.3822123,-0.75069611,1
-0.24591692,-0.28601205,-0.0037115193,-0.093483447,0.94630634,0.87494868,0.96137323,0.85458731,0.6691824,0.60175789,0.60165046,-0.10568614,-0.10568614,-0.10568614,-0.10568614,-0.17747339,0.76469104,-0.20656176,-0.26192826,-0.1956887,-0.06244597,0.61160602,0.62759342,0.36178232,0.61180034,0.63517897,0.2863778,0.55041008,0.30928178,-0.75566247,1
-0.2207697,-0.27158768,-0.11948537,-0.068212129,0.94588224,0.87444833,0.96082418,0.85347998,0.65477239,0.5955962,0.64753002,-0.083591,-0.083591,-0.083591,-0.083591,-0.17541493,0.76405927,-0.18248269,-0.2363313,-0.14336828,0.012958165,0.64338363,0.5422135,0.41694661,0.61088042,0.64006976,0.33041672,0.53497098,0.42308903,-0.76618025,1
-0.21530926,-0.25322797,-0.11948537,-0.05700954,0.94257515,0.87372448,0.95752574,0.84486539,0.68041002,0.48922125,0.52137293,-0.067429345,-0.067429345,-0.067429345,-0.067429345,-0.11932781,0.80457193,-0.1536799,-0.24092268,-0.081743464,-0.035859472,0.60035977,0.47901638,0.46239297,0.57714892,0.63105672,0.34281476,0.49734275,0.49743901,-0.76954206,1
-0.26279787,-0.30795628,-0.16085922,-0.12188383,0.94245852,0.87610052,0.95752574,0.84456468,0.62320311,0.53497891,0.58216791,-0.12064647,-0.12064647,-0.12064647,-0.12064647,-0.13446971,0.7689197,-0.18988169,-0.29354955,-0.1325568,-0.040855302,0.65193632,0.47041644,0.52305225,0.67964177,0.64268211,0.30261448,0.51247502,0.54803343,-0.7719047,1
-0.39294444,-0.45618607,-0.2524977,-0.23543394,0.94799378,0.87770547,0.95958635,0.85900581,0.65154717,0.6297769,0.55641848,-0.23741525,-0.23741525,-0.23741525,-0.23741525,-0.26565846,0.73925839,-0.31840112,-0.42491561,-0.27852732,-0.13434935,0.61866709,0.50275903,0.38622949,0.46969235,0.57527935,0.26021304,0.44415059,0.42316559,-0.77791642,1
-0.37078412,-0.43862543,-0.19308909,-0.24783204,0.9518559,0.8796704,0.96916804,0.86909792,0.77850595,0.69025772,0.40257097,-0.25039364,-0.25039364,-0.25039364,-0.25039364,-0.27551773,0.74063144,-0.2810285,-0.40984011,-0.23825294,-0.15756313,0.69169589,0.41340517,0.29967378,0.59253231,0.5503759,0.25945772,0.50299891,0.38920769,-0.77476745,1
-0.36879989,-0.42365001,-0.19308909,-0.2352281,0.95268931,0.8815021,0.96936324,0.87128393,0.77556431,0.52270607,0.41018386,-0.24337187,-0.24337187,-0.24337187,-0.24337187,-0.25351855,0.73686435,-0.27858368,-0.40805666,-0.20787884,-0.12578194,0.53891314,0.57239423,0.32394064,0.58261498,0.57768413,0.26251986,0.55887113,0.34917181,-0.77410047,1
-0.4390001,-0.48598138,-0.18094808,-0.23278121,0.95074425,0.8815021,0.96544132,0.86619164,0.65970928,0.51406103,0.4491521,-0.24631157,-0.24631157,-0.24631157,-0.24631157,-0.23883716,0.72707929,-0.3264201,-0.49007925,-0.33626958,-0.12852957,0.49406819,0.57246971,0.33490243,0.568012,0.70190482,0.26016726,0.51703411,0.38050881,-0.78088346,1
-0.36722034,-0.41838539,-0.050130717,-0.16982308,0.94991264,0.88006761,0.96535582,0.86401374,0.54601796,0.53409669,0.53703588,-0.19329251,-0.19329251,-0.19329251,-0.19329251,-0.15097398,0.77303116,-0.23422562,-0.42800114,-0.20233833,-0.05527413,0.73646104,0.64526376,0.41686818,0.63745135,0.7220445,0.30324636,0.47295249,0.34507105,-0.78315381,1
-0.31993668,-0.36922293,-0.050130717,-0.13865038,0.95276814,0.88227103,0.96535582,0.87149579,0.49191531,0.61300229,0.60327602,-0.1648745,-0.1648745,-0.1648745,-0.1648745,-0.16853477,0.74404647,-0.21516026,-0.36589162,-0.19915086,-0.024837721,0.54885171,0.56381126,0.36538789,0.59115862,0.65745287,0.30184186,0.43367809,0.42625433,-0.77995361,1
-0.37654341,-0.43394996,-0.22915947,-0.20683826,0.95142625,0.88227103,0.96514254,0.86798294,0.61441106,0.66088904,0.55161531,-0.20649227,-0.20649227,-0.20649227,-0.20649227,-0.24507052,0.72069099,-0.28043108,-0.41870823,-0.23076372,-0.13798947,0.64458528,0.5021285,0.42530879,0.46365496,0.51067904,0.30608221,0.45746096,0.42360167,-0.77136308,1
-0.17198789,-0.21840845,0.24422494,-0.1747331,0.93118552,0.877629,0.93229428,0.8155045,0.73465619,0.67180009,0.35502566,-0.17044085,-0.17044085,-0.17044085,-0.17044085,-0.31348196,0.68380071,-0.24857354,-0.1436021,-0.2219331,-0.19143828,0.61330269,0.55970603,0.28599896,0.60691451,0.55193171,0.24362668,0.56114166,0.41459836,-0.76834002,3
-0.040142869,-0.079918141,0.19967601,-0.058272515,0.94706198,0.88533288,0.93663451,0.85668127,0.73418881,0.7363048,0.46227673,-0.048825749,-0.048825749,-0.048825749,-0.048825749,-0.18847274,0.73251849,-0.17155168,0.007006763,-0.086439134,-0.12770113,0.62697652,0.5377655,0.45914818,0.72377309,0.56855977,0.36985921,0.59149009,0.50992673,-0.79076448,3
-0.094665347,-0.15105299,0.19967601,-0.095511401,0.95929939,0.89149757,0.97001624,0.88867302,0.61221692,0.71397317,0.5547449,-0.088540677,-0.088540677,-0.088540677,-0.088540677,-0.16234534,0.78572483,-0.14857717,-0.074232455,-0.073135449,-0.027289642,0.73204247,0.65171934,0.54029628,0.69858476,0.66835129,0.51599865,0.55546784,0.38612846,-0.80223567,3
-0.1333824,-0.2115938,0.33635049,-0.10528069,0.95898314,0.89149757,0.95943412,0.8878665,0.52640654,0.66672976,0.57979431,-0.098690394,-0.098690394,-0.098690394,-0.098690394,-0.14837988,0.81373337,-0.15229657,-0.1259977,-0.080791758,0.014379393,0.70332761,0.68806552,0.53015311,0.64170315,0.70279026,0.4910698,0.5475831,0.49973332,-0.80361895,3
0.069268419,-0.04180553,0.53149063,0.0096380083,0.9494625,0.89041087,0.95898424,0.86288956,0.619304,0.65175505,0.57729305,0.028422451,0.028422451,0.028422451,0.028422451,-0.051003762,0.79608912,0.018727258,0.088544939,0.13075405,0.12028134,0.74482112,0.69196141,0.5750193,0.73682275,0.73298835,0.55149304,0.70473811,0.50883363,-0.80066823,3
0.12036221,0.032087353,0.53149063,0.071396474,0.95466327,0.8991106,0.95898424,0.87657845,0.56176682,0.56527943,0.60931821,0.080265708,0.080265708,0.080265708,0.080265708,-0.01073734,0.80915265,0.086303779,0.13349257,0.13522288,0.17113481,0.76852811,0.70647775,0.61572163,0.80055617,0.70961525,0.57697621,0.81564284,0.54413907,-0.81288865,3
-0.021760423,-0.095171703,0.42881097,-0.024781276,0.95827116,0.8991106,0.96170733,0.88601132,0.63330662,0.53817895,0.62846446,-0.025681958,-0.025681958,-0.025681958,-0.025681958,-0.11114242,0.75027995,-0.055009237,-0.0089426054,-0.052692552,0.069374473,0.76703282,0.6650901,0.65075731,0.80196758,0.65104274,0.58009052,0.77800473,0.62955444,-0.81139678,3
-0.049966361,-0.10428915,0.42881097,-0.094949244,0.94976646,0.88381909,0.96170733,0.86364346,0.67178164,0.64310336,0.54282119,-0.07035973,-0.07035973,-0.07035973,-0.07035973,-0.20389863,0.76754665,-0.12912158,-0.020483967,-0.047070103,-0.052115688,0.7048699,0.4830107,0.54993051,0.68051708,0.5506128,0.50988922,0.57772937,0.48531557,-0.80292139,3
-0.064215283,-0.10936014,0.15867834,-0.10823983,0.95162211,0.88529275,0.9623019,0.86850174,0.59990916,0.67851861,0.55087184,-0.077787454,-0.077787454,-0.077787454,-0.077787454,-0.19375257,0.73519224,-0.10358763,-0.049114098,-0.044072994,-0.033907609,0.71481859,0.53993197,0.56282236,0.71590548,0.56480667,0.49778973,0.58570058,0.6020353,-0.81063529,3
